"","Big66","Big68","Big71","Big72","Big77","Big91","Big92","Big94","Big95","Big96","Big97","Big98","Big99","Big00","Big01","Big02","Big03","Big04","Big05","Big06","Big09","Big13","Har66","Har67","Har72","Har77","Har96","Har97","Har98","Har99","Har01","Har02","Har03","Har04","Har05","Har06","Har09","Har15","Pip66","Pip67","Pip68","Pip69","Pip71","Pip72","Pip77","Pip91","Pip92","Pip93","Pip94","Pip95","Pip96","Pip97","Pip98","Pip99","Pip00","Pip01","Pip02","Pip03","Pip04","Pip05","Pip06","Pip07","Pip08","Pip09","Pip13","Sno66","Sno67","Sno68","Sno69","Sno70","Sno71","Sno72","Sno73","Sno74","Sno75","Sno77","Sno78","Sno79","Sno91","Sno92","Sno93","Sno94","Sno95","Sno96","Sno97","Sno98","Sno99","Sno00","Sno01","Sno02","Sno03","Sno04","Sno05","Sno06","Sno07","Sno08","Sno09","Sno13","Opa06","Opa07","Opa08","Opa09","Opa10","Opa11","Opa12","Opa13","Oes06","Oes07","Oes08","Oes09","Oes10","Oes11","Oes12","Oes13","Eif75","Eif07","Eif08","Eif09","Eif10","Eif11","Eif12","Eif13","Hun07","Hun08","Hun09","Hun10","Hun11","Hun12","Hun13","Sen75","Sen07","Sen09","Sen10","Sen11","Sen12","Sen13"
"Big97",1,0.967407341862848,0.987467227823168,0.969637423844835,0.895358615869218,0.972512293308491,0.989620830189399,0.180360815767144,0.390696801239408,0.535191898847513,0,0.681105660779872,0.331348579039122,0.690073509091226,0.232692478507665,0.292144556074552,0.0889088112286527,0.116300786695093,0.975265377245251,0.986582866449104,1,0.99949926771637,0.994977288817735,0.995362262012159,0.989349448017413,0.989430194682896,0.968729651576822,0.930712665064047,0.840717930059767,0.879242184710372,0.866398964553871,0.951220745767447,0.91374261269158,0.943029126053451,0.838743159582036,0.814826083412581,0.810777463408165,0.572318417289641,1,0.970150028015722,0.967662975713089,0.968804085323302,0.97546454328022,0.970205917618539,0.968370023374431,0.987803804564707,0.98410830640464,0.998079279569881,0.903899700780355,0.996494529094291,0.921791630157602,0.967004420440219,0.978901134716413,0.935799898280693,0.979525314790516,0.980166505583896,0.63482251721761,0.992068620784783,0.959838679066362,0.997162129124574,0.998762672002241,0.999835743599571,1,0.996102033967158,1,1,0.987129399084309,0.928252690377195,0.915222688016186,0.70294017324727,0.603812637469196,0.992006683729096,0.994127768030536,0.988005744202959,0.993300131659047,0.960037430984679,0.917414626997144,0.866857539513704,0.672985595078001,0.644993338886831,0.646577237531686,0.40194400047853,0.415120808125823,0.561720451678991,0.937386948429105,0.719658559277538,0.944757481303153,0.981453187681636,0.918097094384162,0.818861934551022,0.944472637355423,0.979220779382607,0.902377103806336,0.987175662086415,0.965619334456922,1,0.996334065524208,1,1,0.99899572627573,1,0.992914748713418,1,1,0.999479246942708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.982723626742396,0.997541331750436,1,1,1,1
"Big98",1,0.993596117483207,0.997560881981753,1,0.982855844012168,0.995396894958961,0.998068285613489,0.621955352739512,0.844851608569706,0.284012100087774,0.681105660779872,0,0.779518834704928,0.862259613757377,0.606840729490617,0.726088267238473,0.671862986413176,0.693481139065894,0.956129670392288,0.960968157998405,0.983423218375186,0.974891431024815,0.954422419293371,0.957546612578437,0.91425398620851,0.92646581816653,0.851328808837789,0.693382070589388,0.391265334327796,0.505531260564155,0.466873115461725,0.77475420225678,0.627804664575543,0.73823918472673,0.381088660777071,0.413978666817465,0.393869979079309,0.291440357074,0.992306699017791,1,1,1,1,1,1,0.996501283970005,0.991074370834626,0.990235259627051,0.964380675758388,0.998361235394983,0.961039981593078,0.989287512459799,0.967927528268052,0.981353413124875,0.979236979661024,0.9757019892833,0.875973418832411,0.969100211072914,0.976614756413999,0.962204498515837,0.965107024640452,0.971221045312571,0.963372908286197,0.997619675109867,0.997716211723412,1,0.998342749556021,0.984617735058148,0.978891359173137,0.895051403814866,0.545348971238767,0.939206527494647,0.94862435229187,0.905968172926346,0.941422541068859,0.797324792058268,0.945976321696456,0.916903143628716,0.238347582472234,0.146865301767679,0.640967901626032,0.467974113551414,0.387849623674165,0.865263945124203,0.981344438855767,0.904229070181449,0.966031060250257,0.985297196971414,0.947688714191889,0.88327147338751,0.960545777767981,0.975925461790108,0.939119617624882,0.964330599596528,0.971165366598719,0.971553820580227,0.976317779206849,0.97567111283856,1,0.999677534966767,0.999856422560549,0.984212557634624,0.998781160632682,1,0.999705704154547,0.998114401542547,1,0.99952705130066,0.999849483964002,0.99941909176677,0.998305548814481,1,0.999824026177261,0.989539445369136,0.989189424068527,0.998490569327715,0.978750553055948,0.981128707971088,0.981705250770702,0.969501843551889,0.991472235839993,0.973482931338102,0.983298218787635,0.972083723561845,0.983257246833794,0.972601145003753,0.976416209595757,0.995272015738103,0.977433905468462,0.974686356596898,0.991645826174311,0.970554361759355,0.98626287647969,0.981001862631831,0.99553789716548,0.983120186468796
"Big99",1,0.950138938819271,0.980705253833813,0.982952326337925,0.875827622280867,0.957869851837497,0.983680831957957,0.501948114606116,0.192734013996796,0.737460790144034,0.331348579039122,0.779518834704928,0,0.436773000512184,0.419540142792179,0.372541038884893,0.22911034869161,0.248706150788433,0.816938981726864,0.875990436615999,0.882046223771662,0.818108313710479,0.992966971653199,0.99351147749636,0.984901254030482,0.986897613476772,0.981694078846582,0.959163176633702,0.903918726452852,0.927636177929599,0.919577958772605,0.971211784993639,0.948695071749007,0.96629423934182,0.902757252111126,0.894923082861374,0.88530048333883,0.7605226555256,0.952614684538144,0.983374912479377,0.981258524676702,0.98225051127679,0.981082312156461,0.9834205768036,0.98187747920533,0.976550603641605,0.952939473891875,0.937454692137531,0.864718914072831,0.99051588810103,0.820059946754861,0.933387484393799,0.830523735217188,0.896300095864558,0.914561962286457,0.854407623088606,0.484182063211073,0.860576505702767,0.885235282558912,0.846760671965757,0.865258437494071,0.835178552905359,0.884069869667125,0.982510943803731,0.983070723928674,1,0.98345169703731,0.924735961055832,0.909136901939845,0.662695404092404,0.761519165045426,0.989613579291781,0.991809840602477,0.982945743892283,0.990584091726865,0.939425801563348,0.860810152751015,0.741254055573166,0.796570722947735,0.778309413794167,0.551885752944964,0.595843970683069,0.606572145933957,0.391903185618655,0.88955760810872,0.535536124496391,0.872001992858759,0.935236085227346,0.841368816350622,0.772876319856698,0.858381886790374,0.916824858288559,0.837743033429541,0.924659198658107,0.903945864903234,0.946524599117691,0.935027786431603,0.912137141276317,1,0.998776678201478,0.999403481943643,0.933797225699505,0.995443944634263,1,0.998673207933078,0.996551127029865,1,0.997701566360297,0.999691807412564,0.998409139714927,0.995391907968,1,0.99910340581935,0.98138062634413,0.959103951538784,0.993161056970916,0.974979419308693,0.944268423676809,0.980777889806008,0.942293955678424,0.961288850571989,0.960219439781729,0.983414382401207,0.95483207642793,0.983350200332591,0.956920099877136,0.96930462881583,0.983677598159586,0.910219853509551,0.964262498706224,0.940113967655148,0.945079389703275,0.987622273795751,0.979513743732445,0.991095457124503,0.983134172317054
"Big00",1,0.941268830258434,0.977198381887731,1,0.875878682055869,0.957544234435831,0.98194840087853,0.821481279109819,0.679213427627168,0.90782489592331,0.690073509091226,0.862259613757377,0.436773000512184,0,0.482715315069741,0.46850672850376,0.56919856131368,0.590559685000376,0.446717678803438,0.525941712675744,0.86346247455081,0.787420576126405,0.991769093617532,0.992408182134929,0.982265889847659,0.985434721128269,0.99086028410833,0.9795713075078,0.951703857508446,0.963410121071062,0.95963018618916,0.98561367268766,0.974030633388749,0.982965224042645,0.95057881222254,0.954503828700828,0.941617078938101,0.915992025882978,0.946467918854163,1,1,1,1,1,1,0.973142105230657,0.947994360029089,0.929926042278701,0.856804391363837,0.990944930481826,0.804299342751747,0.924634950580509,0.788931340170052,0.884583485870316,0.908597786171069,0.83898121796324,0.671643209611303,0.812515671571256,0.874839440407434,0.736157761230353,0.781657033814551,0.778849669168508,0.750725837682239,0.979633936485836,0.980252297589919,1,0.991592657694884,0.928640597615465,0.911478974120156,0.834000017652649,0.891606327519762,0.988467180475004,0.990548999303478,0.979951533770495,0.988968647621961,0.927376572976763,0.826913248507684,0.658941277436012,0.895636073763558,0.887332315827137,0.691522098366486,0.78378691604507,0.7897725963712,0.681565649298907,0.885267688404085,0.596505754782995,0.863598880212143,0.933588499830004,0.825280974894091,0.875624628358894,0.843379793375746,0.912481521265029,0.824243975575917,0.853855279571615,0.898689603155187,0.915299376745197,0.922842737665247,0.89436935950623,1,0.998695575727903,0.999358438066666,0.928732141431557,0.995148297176961,1,0.998560836312236,0.996486294418547,1,0.997485570300041,0.999684450528526,0.998345106487733,0.995208542870178,1,0.999013497754647,0.981051710563227,0.956403729637213,0.992577815842875,0.95030595402385,0.941735615369354,0.947920306291432,0.761849543284169,0.957978728019843,0.927833831468917,0.933752587647169,0.815463062452191,0.93349288963925,0.824287269017052,0.891812115590532,0.982735332768099,0.900254916273882,0.870756848919182,0.947545396912382,0.785890762636509,0.952468944428546,0.936932168697257,0.990893682332105,0.93261859030739
"Big01",1,0.979068829732734,0.991985554992097,0.997486369509013,0.945465770900008,0.982369515594539,0.993220134463503,0.317834854234264,0.564502170576987,0.570606049184375,0.232692478507665,0.606840729490617,0.419540142792179,0.482715315069741,0,0.186006699681956,0.214449903534096,0.253663044377828,0.760610813565099,0.667551080067287,0.947473092934275,0.919458692489438,0.983969296118077,0.985178526993489,0.966647604873362,0.9720725363546,0.962097854412946,0.916906986107877,0.812434049589389,0.855196183810391,0.84117587982666,0.940877401459609,0.895533208338237,0.930428516272461,0.808740241573587,0.814654754191108,0.791790472161764,0.600695695100816,0.976894377899087,0.997514416805504,0.997381305238384,0.997441459775607,0.997371003395651,0.99751749458332,0.997418397700363,0.989150860823573,0.974836628402251,0.969997870472157,0.913536966976714,0.994791231641059,0.89640818462232,0.967707921468462,0.905318660927725,0.946242299733885,0.947619389159566,0.927157872704353,0.685936780854601,0.91156278712614,0.935959511951202,0.886363927951401,0.899007176687404,0.910620731998338,0.875218659754513,0.9923721398788,0.992658979033237,1,0.993645031909859,0.95863329855148,0.94642027939409,0.768425950253167,0.626679490594001,0.97763891846376,0.981562153519396,0.962607956676833,0.978738065818682,0.886038203893145,0.869663345053742,0.750376226248937,0.629096666424666,0.603793447485339,0.589079756712233,0.363403746469622,0.370785527631359,0.645495886980032,0.944172731804203,0.739550681645784,0.918148707846196,0.96085085959698,0.883449202990839,0.800795868242347,0.903826601969448,0.944422761888936,0.874769185410778,0.9021037512946,0.934869975116921,0.94106000307433,0.948529150554893,0.939242768426389,1,0.999220314899973,0.999636828676951,0.959887028688456,0.997075072635728,1,0.999226162333681,0.997049364818475,1,0.998713183206523,0.999746001366177,0.998825154733492,0.996587156955443,1,0.999511140489202,0.983932991085046,0.973898649383459,0.996021865833837,0.958585472939677,0.960129792268638,0.954826823947456,0.782659080530399,0.977505133218744,0.945394382796488,0.921290749179229,0.827083705448663,0.921018217953645,0.824893626044237,0.913196995263638,0.989114541070629,0.943193861405653,0.899654161229754,0.973596096539365,0.796834412213152,0.956708303119765,0.945776376637822,0.992596675579975,0.920102537738309
"Big02",0.999283363699216,0.970968621690542,0.989135192353215,0.999308506104632,0.943755837962409,0.978141652617962,0.989700092848363,0.393289624062657,0.453683981081352,0.640617459661287,0.292144556074552,0.726088267238473,0.372541038884893,0.46850672850376,0.186006699681956,0,0.235841872018215,0.196161924324616,0.688625719089651,0.5358223516056,0.929376656247374,0.891639952034922,0.997714451842539,0.997888866519238,0.995179067666438,0.995966752779618,0.976198289862374,0.947415455493047,0.879137727254894,0.907351442272858,0.898154365045235,0.962711673779593,0.933568619431008,0.956016985531417,0.876513028802134,0.856859575738413,0.855431666620137,0.668210139045041,0.969374470718184,0.998637498727422,0.999269450026145,0.99929194521649,0.999265561122175,0.99931986880158,0.999104204901046,0.984877642057484,0.967647179324729,0.960225489916118,0.896728197779061,0.993270156519856,0.871556545607347,0.957371191358278,0.877482158949133,0.930848049798975,0.936176986231273,0.906285450517725,0.618526688104818,0.886959955354968,0.919600939199647,0.851428947301435,0.870081915074036,0.881541994998077,0.843099094567374,0.98908392316356,0.989448788505001,0.999273444666035,0.993417231183331,0.950719390599523,0.936628690978735,0.73244668282011,0.706484770962402,0.996775629321468,0.997345281304607,0.994562088499226,0.996938589865496,0.982292883167573,0.964975735979422,0.945775992313098,0.752759923335524,0.735015792806337,0.703909936916976,0.550855044726117,0.55725272527793,0.565927135952204,0.930331729368202,0.674844930747264,0.901848923039043,0.953595197873576,0.865669288655171,0.783874395319196,0.886397446360027,0.934245158184479,0.858503765304276,0.886442049001921,0.925075125523106,0.932426232085861,0.940113931214343,0.926203143671591,0.999360422616872,0.99856350224862,0.999006019191192,0.950710794939939,0.99611716612087,0.999499691612165,0.998569747011164,0.996700660724444,0.999531082392578,0.997884642485721,0.999501539816517,0.998392473558111,0.995863645517058,0.999886909262623,0.998852595916551,0.982743549436764,0.968336426430301,0.994621951520005,0.955442106202491,0.953987831618629,0.952148123286036,0.735488194041345,0.97181621017639,0.939205136573436,0.90625230811734,0.805776001551372,0.905911617480241,0.778071457538734,0.905471998265028,0.986836003548102,0.930776573162363,0.889468482285729,0.967745013333194,0.739093372789053,0.955009971181316,0.942390219487708,0.991820537976676,0.904792156753643
"Big03",0.99923971688344,0.967105647548521,0.987652868908076,0.99914805648277,0.923208563424285,0.975157739911658,0.988767856547688,0.257537180024405,0.401240420392575,0.570761240622303,0.0889088112286527,0.671862986413176,0.22911034869161,0.56919856131368,0.214449903534096,0.235841872018215,0,0.0616764658803722,0.868888345853927,0.904827935339151,0.920529698495492,0.877794122145345,0.993092783816108,0.993621970519443,0.985361018297445,0.987860452546397,0.970335397289544,0.934289504499034,0.84801572876535,0.883797397064857,0.872171945318327,0.953482357263314,0.916874667770591,0.945085401004254,0.844688081865771,0.827610380334456,0.81779254424538,0.604952325878284,0.965984910978238,0.998444170471449,0.999093464631101,0.999125003482571,0.999087985774783,0.999163792938509,0.99911300271719,0.9832921047503,0.964520930439089,0.955711151147464,0.889508888982386,0.99262212856617,0.860513767553333,0.952598274666084,0.876603840862284,0.923791588802557,0.931334311865786,0.89613247865047,0.589137728995919,0.895843822889964,0.912309684180402,0.890080858952014,0.900109453083034,0.885211336559077,0.910901411479043,0.987724337366754,0.988127414933887,0.999398317970477,0.992961831191335,0.946874220884821,0.93222536241468,0.717464961809492,0.633549926806271,0.990337229039411,0.99205273089704,0.983516171250202,0.990787792292221,0.945220700186401,0.887238118100293,0.819048032616814,0.685442175633285,0.662333896708588,0.622496277890153,0.421564347812669,0.429061479576478,0.529860060959263,0.923356253434789,0.645777582986282,0.895142690083711,0.950070145214475,0.865761635173348,0.791379652708596,0.88855217717433,0.930239231971943,0.858453200242892,0.934599346426067,0.918920787091106,0.952603550514382,0.943490649212366,0.928184273610252,0.999330939143921,0.998597822230924,0.999078134924301,0.947007377297001,0.995875561372604,0.999489504960095,0.998481752484033,0.99663083277224,0.999524173592794,0.997727866739346,0.999544029374299,0.998335033665742,0.995689078924466,0.999891994888984,0.998780365373175,0.982361812186007,0.966254803580194,0.994199505536141,0.976159273731486,0.951615571546558,0.981399837069482,0.949379276303457,0.969459766135005,0.963515705817299,0.983836876837547,0.959133696553215,0.983777138582781,0.960817958786907,0.971183411540869,0.986030096667442,0.926934122344092,0.966883827808436,0.964537995796724,0.953327077696649,0.987799079062537,0.980243492518555,0.991599078327163,0.983576219711458
"Big04",0.989547496200275,0.962170469611426,0.986797601412962,0.987311057142252,0.907856143492229,0.969461353178048,0.987182712256939,0.272440479134296,0.368276617603332,0.587940138502238,0.116300786695093,0.693481139065894,0.248706150788433,0.590559685000376,0.253663044377828,0.196161924324616,0.0616764658803722,0,0.825746979217291,0.870951157016379,0.906275193527311,0.860494665268618,0.995943917852121,0.996255253220563,0.991383998179106,0.992163966040826,0.973033645726043,0.940191140532008,0.861241635713536,0.894650156796208,0.883361404917473,0.957451851150299,0.924821066939363,0.950376846041446,0.859165506434289,0.836332571837778,0.834667433777348,0.621036414207002,0.955943409302961,0.977699832446284,0.986442476442593,0.986945142316393,0.986354911074024,0.987560112720849,0.98650635900233,0.973307402108068,0.955750962908969,0.944839557303399,0.880477175004535,0.985233807109914,0.848384512761181,0.941712864999108,0.849262611744421,0.912481087823272,0.923312768214168,0.88183704135665,0.567937303738113,0.862024978113206,0.901803603475538,0.847737011065387,0.861796329268573,0.850559431411242,0.87715003449708,0.977478534819555,0.97783413626916,0.996137139053379,0.979946808370313,0.931738391254868,0.917881588505708,0.700468613617787,0.653049572752275,0.993780688691189,0.995234121310587,0.990292892164161,0.994576589844128,0.967310831641817,0.931650196856423,0.887992652957368,0.713241250457528,0.68970972815652,0.651257347956521,0.459986587492311,0.470822560083332,0.499663780964937,0.907219140244788,0.623249332354498,0.886604630377189,0.940577001119206,0.848480310917594,0.778111390566726,0.863419470454599,0.92365459940321,0.843825163221104,0.91556365568057,0.912251402224156,0.936039387298075,0.931283318733977,0.91236667631763,0.990874631204224,0.993433306396435,0.993380678910741,0.939244565808831,0.990831714987759,0.993132059056596,0.992396707777128,0.994927804061522,0.993617460634425,0.991124299888827,0.997409958206803,0.994996936825035,0.992324015110761,0.998595463235041,0.991910326697366,0.980599686883036,0.959995031894444,0.987903721573926,0.968209351708609,0.946730301846908,0.975262769810295,0.931575760967071,0.962114034818372,0.95103765322494,0.978500043129429,0.945034773167103,0.978419932912613,0.947345192351463,0.96147763082812,0.981134625445031,0.917226579838761,0.955633509729566,0.945452710151268,0.93498784193364,0.98382545199358,0.973709611063816,0.989506476153932,0.978181113641633
"Big05",0.889152412582286,0.986318630421493,1,0.998873187402059,0.999155399570911,0.896815067837953,0.955073267955196,0.978146557559834,0.95447545736828,0.990218760408458,0.975265377245251,0.956129670392288,0.816938981726864,0.446717678803438,0.760610813565099,0.688625719089651,0.868888345853927,0.825746979217291,0,0.442421918242243,0.634716805511269,0.526163820127334,1,1,1,0.999979920966915,0.99951809172136,0.998916151247433,0.997397627993474,0.998041251734902,0.997834345505618,0.998480271183142,0.998634210982373,0.999108509522223,0.99736665020838,0.996907241486214,0.996873425352325,0.991268898368253,0.843305242083457,0.908609046631234,0.998575313024985,0.998759737144001,0.998539107829969,0.998942295369597,0.998693991050733,0.869554283042383,0.874866004650505,0.807250171805529,0.925154778127796,0.943229124278005,0.807716317492357,0.826364251707439,0.598127728359229,0.86584364801899,0.857534707322045,0.676984926468811,0.854459226873027,0.662329809933096,0.820982949181871,0.486261322525955,0.604631251075995,0.510285360676148,0.596083295814334,0.854717436774838,0.852859056274447,0.991117306632354,0.95074582341192,0.936168175737547,0.94617154942466,0.963750016599098,0.985780211104639,0.999984159953752,0.999987052030937,1,1,1,1,1,0.994262347049354,0.993701895868501,0.978661179754417,0.966529048861568,0.96428485474718,0.856062904672888,0.851063712865233,0.764784555724287,0.868559299193991,0.881670069147092,0.872280989584596,0.932385213232872,0.82829804475782,0.882241976066623,0.900490492326687,0.810357147611784,0.909421402578036,0.886978153908158,0.895633781605692,0.834490381749688,0.927407001350799,0.973047092792323,0.969240277660471,0.875684523056907,0.969272707227638,0.961660139991356,0.963158638951993,0.990230591125483,0.966517182059654,0.956122418711767,0.991863274683161,0.984184322123996,0.980783109006846,0.995446281353149,0.954301857001774,0.974286422365092,0.919791115688777,0.954643975955189,0.940680643251656,0.915991253914483,0.940553195546203,0.766146993199571,0.907164550572538,0.909212542852691,0.942132097646523,0.82554766066747,0.941895554317535,0.834902542229726,0.887537195176414,0.957593594485924,0.84034403891512,0.866676820783563,0.862784404779407,0.793170606981993,0.957419431495722,0.92846119827203,0.982824663056475,0.941098626955903
"Big06",0.85871945909753,0.994247649661486,1,0.994310592637523,0.994631355396042,0.961477930868914,0.980674465602492,0.987407096320577,0.979127800784629,0.994750282221256,0.986582866449104,0.960968157998405,0.875990436615999,0.525941712675744,0.667551080067287,0.5358223516056,0.904827935339151,0.870951157016379,0.442421918242243,0,0.72524114815102,0.777777777777778,1,1,1,0.999793149263773,0.99966757621542,0.999257360704744,0.998246514546984,0.998697112639217,0.998508918453297,0.997847647750499,0.999224146883354,0.999480370605682,0.99849466210027,0.998276520678182,0.998258324554338,0.995418827376546,0.650880100940972,0.783638950004132,0.993674640102123,0.994048822296881,0.993607653296075,0.994483901780445,0.993328567089417,0.641792242663855,0.712151393885255,0.623603398687542,0.815422867757237,0.762202524862886,0.697616283829522,0.654951316221924,0.526888953118116,0.702985966487808,0.751665173243694,0.567338236240515,0.747094853398652,0.564028746074945,0.697777227775104,0.445966877401451,0.524217888265486,0.598415318878417,0.529887186214559,0.79823018914755,0.818961710858084,0.994516178047682,0.783148816852926,0.799748893216542,0.823581964463434,0.871417971370022,0.943839111719791,0.999836165757503,0.999881346839632,1,0.999985074460977,0.999902337782582,1,1,0.996893079430185,0.995921253244377,0.988694850877136,0.973663236846561,0.961407229814087,0.734732569436649,0.691221392904427,0.660285755227164,0.772181764156621,0.762443052346758,0.794871169305853,0.890092934654059,0.739711348889798,0.794976817425164,0.833856282534703,0.747457023393841,0.814516418932931,0.815340999886361,0.812534037888914,0.727134146330325,0.686922128882737,0.844041359085445,0.823612671630098,0.752096055498533,0.84400504600853,0.790026572733081,0.802217964940241,0.952170140598455,0.80933069353143,0.780168559273554,0.943379125610685,0.903962802360869,0.901923083002885,0.966014668182001,0.767456526327031,0.939465157913094,0.803087501216134,0.79503177226229,0.904126723159296,0.83597766514441,0.912570945181272,0.556268524410909,0.760677579755774,0.85396538928443,0.855355499427725,0.681072503619733,0.85479039903798,0.618600995562764,0.835341545565752,0.84821192828635,0.729061152768253,0.804972362491244,0.680082702581112,0.534612666487351,0.929784366391819,0.899276553556354,0.937560601738613,0.852934818506044
"Big09",0.353846153846154,0.968951154865581,1,1,1,0.985496487413175,0.983997648007831,0.998680163703622,1,1,1,0.983423218375186,0.882046223771662,0.86346247455081,0.947473092934275,0.929376656247374,0.920529698495492,0.906275193527311,0.634716805511269,0.72524114815102,0,0.396034582184044,1,1,1,1,1,1,1,1,1,0.998351082053026,1,1,1,1,1,1,0.571428571428572,0.515789473684211,1,1,1,1,1,0.576273819268395,0.755035502273063,0.499615372259695,0.883199872654644,0.821379687363665,0.736297118213962,0.635347539651857,0.50908270017468,0.742311117554465,0.797560788891678,0.500019752401473,0.791831137911059,0.599405795849241,0.722673299737938,0.423305199647981,0.568199391966961,0.224072087348536,0.678262506906395,0.333333333333333,0.276219995321142,0.988132394125873,0.859294117594087,0.882683756181712,0.903650952222096,0.937960472304503,0.976931525794497,1,1,1,1,1,1,1,1,1,0.997936274699439,0.977122082120327,0.961609948970971,0.783023889622757,0.725600320482928,0.704830187787357,0.830314146100776,0.820151304540651,0.879732736550495,0.950197234111071,0.833959059473071,0.859221445731941,0.908345781778701,0.885880190686176,0.867874513502097,0.902874267924949,0.885152675544077,0.802921044015278,0.658214668904044,0.910051843661338,0.890072249058625,0.794343559716891,0.905881098428645,0.853844279470894,0.868378299577684,0.976655268103157,0.875714187401583,0.840268558532004,0.974240664929444,0.951249085877542,0.948077345582877,0.985384592298723,0.823745570117029,0.965132707220097,0.848367029548989,0.855972552450771,0.960737259451551,0.896077689679946,0.970649855595833,0.89267814398102,0.798896373581841,0.932836836682322,0.974982300216208,0.921567934844116,0.974878079315397,0.926010905803611,0.950489199057369,0.902414799481769,0.795947303079376,0.940891993551854,0.670387555733245,0.906052316041401,0.981683622676877,0.968534621936449,0.965882824982098,0.974526833847604
"Big13",0.902179198975191,0.962172853026536,1,0.996619983553357,0.997973842150427,0.975984720357859,0.973114051355823,0.99825220569931,0.998947351186349,0.999818259622123,0.99949926771637,0.974891431024815,0.818108313710479,0.787420576126405,0.919458692489438,0.891639952034922,0.877794122145345,0.860494665268618,0.526163820127334,0.777777777777778,0.396034582184044,0,1,1,1,0.999969610707415,0.999991481268534,0.999980780228127,0.999953481914709,0.999965105602916,0.999961377534885,0.999703721886975,1,1,1,1,1,1,0.82403936878038,0.933463828273643,0.994191325942092,0.995863284914562,0.993771776710546,0.997010578373021,0.995341866892253,0.926624325402794,0.919803712931733,0.770437426417358,0.960373041552653,0.968320758819192,0.835445120344516,0.900899439676292,0.593793434893417,0.933081535304539,0.887487642544658,0.650742927522333,0.884689651717456,0.672651522693281,0.856157590506395,0.519233620390176,0.645908989944187,0.337146387111284,0.739399656771809,0.856069684035587,0.819754423020162,0.987541423986584,0.982072667039081,0.985126455147735,0.987838475303584,0.992225143341809,0.997132327494162,0.999976071752627,0.999980465816837,1,1,1,1,1,1,0.99988517606567,0.997525581238476,0.976713687597778,0.982071516900118,0.891951276152093,0.911217860409335,0.784435528483084,0.895362029766241,0.915739994180236,0.904366513654544,0.960699853356118,0.867306603906303,0.905968989026134,0.927345407808146,0.909315559415705,0.912885388883911,0.923250864406829,0.909072048948527,0.842556969503308,0.956582643224093,0.98917703333098,0.985840275201007,0.889852276111371,0.982509899098707,0.982204193709653,0.982968815369096,0.993831008079101,0.984936940785398,0.976523571127464,0.996628222925751,0.992384388660448,0.988604897002878,0.99826874943781,0.976755907101644,0.977164874451225,0.925866733903103,0.971550016629463,0.969168334110482,0.919307832921984,0.976977001616253,0.915099758390293,0.913387956960821,0.947099682602701,0.980384650444742,0.938148345844864,0.980302713729189,0.941680186149407,0.961077804977334,0.967357438181456,0.836860751358261,0.953484830096997,0.863456353098951,0.925508812111623,0.985649253216562,0.975312124226849,0.986956666515133,0.980026556897865
